open_time,return,cumulative_return
2019-09-23,,
2019-09-24,-0.20262467191601052,-0.20262467191601052
2019-09-25,0.017415763959542696,-0.18873777141493686
2019-09-26,-0.01947058823529413,-0.20453352421856363
2019-09-27,0.041994120823084735,-0.1711286089238846
2019-09-28,-0.004893776268063754,-0.17518492006680986
2019-09-29,-0.019555658412404475,-0.1913147220233834
2019-09-30,0.06597427121444577,-0.1379623001670246
2019-10-01,-0.02756864481842336,-0.16172751133381058
2019-10-02,0.027211658886485246,-0.1389167263183012
2019-10-03,-0.032309909111061796,-0.16673824862801245
2019-10-04,0.006357024225416508,-0.16144118348842773
2019-10-05,0.0018210789893011725,-0.1599141016463852
2019-10-06,-0.03323108384458073,-0.18783106657122406
2019-10-07,0.057288912392032376,-0.1413027916964925
2019-10-08,0.004279204179170826,-0.13762825101407783
2019-10-09,0.06695810967849036,-0.07988546886184689
2019-10-10,-0.008765105544318197,-0.0879503698401336
2019-10-11,-0.05514859773963998,-0.13824862801240745
2019-10-12,-0.004707055044855579,-0.14230493915533282
2019-10-13,0.007344349858120713,-0.13600572655690746
2019-10-14,0.03137254901960773,-0.10890002386065367
2019-10-15,-0.032613934557917834,-0.1379623001670245
2019-10-16,-0.0336581045172718,-0.16697685516583138
2019-10-17,0.014780018331805644,-0.15466475781436395
2019-10-18,-0.024556847691091788,-0.1754235266046288
2019-10-19,-0.007002720064818502,-0.18119780481985182
2019-10-20,0.02080662081827711,-0.16416129801956558
2019-10-21,-0.0063374250642307395,-0.16945836315915053
2019-10-22,-0.015858423350953776,-0.18262944404676684
2019-10-23,-0.05336291452592257,-0.22624671916010508
2019-10-24,-0.011163192302947933,-0.23488427582915772
2019-10-25,0.13122933948730742,-0.13447864471486515
2019-10-26,-0.010475822903457055,-0.1435456931519924
2019-10-27,0.024572351925112867,-0.1225005965163446
2019-10-28,-0.012888840548183622,-0.13381054640897172
2019-10-29,0.04963913833948563,-0.09081364829396321
2019-10-30,-0.03957589754356505,-0.126795514197089
2019-10-31,-0.003005792982839539,-0.12942018611309936
2019-11-01,0.0019733596447952806,-0.1277022190408016
2019-11-02,0.0003829531155972177,-0.1273681698878547
2019-11-03,-0.00825768347369582,-0.13457408732999276
2019-11-04,0.02453818582850853,-0.11333810546408951
2019-11-05,0.015608180839612462,-0.09949892627057966
2019-11-06,0.013566507684154683,-0.08728227153423995
2019-11-07,-0.02279619366307639,-0.1080887616320686
2019-11-08,-0.017602996254681647,-0.12378907182056775
2019-11-09,0.0068623713305375755,-0.11777618706752546
2019-11-10,0.02288094336560831,-0.09759007396802655
2019-11-11,-0.022580645161290214,-0.1179670722977807
2019-11-12,0.011145376832765175,-0.1081364829396323
2019-11-13,0.005350741077639221,-0.10336435218324957
2019-11-14,-0.0160200117089786,-0.11772846575996154
2019-11-15,-0.025908697533535197,-0.14058697208303472
2019-11-16,0.012604808706757842,-0.1297542352660458
2019-11-17,0.007622285588944955,-0.12312097351467377
2019-11-18,-0.02982312925170061,-0.14927225005965106
2019-11-19,-0.012845683513771355,-0.1602004294917676
2019-11-20,-0.007444027730423963,-0.16645192078262905
2019-11-21,-0.07854811931070016,-0.23192555476020005
2019-11-22,-0.06803355079217144,-0.2841803865425909
2019-11-23,0.011333333333333195,-0.2760677642567404
2019-11-24,-0.07626895187870797,-0.3312813171080885
2019-11-25,0.04031970313280531,-0.30431877833452603
2019-11-26,0.010906845932226572,-0.2967310904318775
2019-11-27,0.035692474723485024,-0.27162968265330445
2019-11-28,-0.012513922557819579,-0.2807444523979955
2019-11-29,0.023619957537154956,-0.26375566690527297
2019-11-30,-0.017695099818511695,-0.27678358387019775
2019-12-01,-0.0042890135268888185,-0.2798854688618465
2019-12-02,-0.014579191517561374,-0.29038415652588856
2019-12-03,-0.011028917283120276,-0.2982104509663561
2019-12-04,-0.011015911872705009,-0.3059413027916962
2019-12-05,0.01457645764576454,-0.2958243855881648
2019-12-06,0.006302521008403339,-0.29138630398472887
2019-12-07,-0.008620109098255835,-0.2974946313528988
2019-12-08,0.021601793356429422,-0.28231925554760184
2019-12-09,-0.019748653500897606,-0.29649248389405847
2019-12-10,-0.012210012210012056,-0.3050823192555473
2019-12-11,-0.015245158632056,-0.31567644953471696
2019-12-12,0.010320781032078008,-0.30861369601527056
2019-12-13,-0.0011733848702373262,-0.3094249582438555
2019-12-14,-0.020109183885011372,-0.3233118587449292
2019-12-15,0.0044428772919604675,-0.32030541636840804
2019-12-16,-0.06915677876851778,-0.3673109043187779
2019-12-17,-0.07995172725901345,-0.4178954903364348
2019-12-18,0.0878012788981799,-0.3667859699355759
2019-12-19,-0.03413972416911604,-0.3884037222619897
2019-12-20,0.0007802746566791807,-0.3879265091863514
2019-12-21,-0.009511928894433086,-0.39374850870913825
2019-12-22,0.04014483627204024,-0.36941064185158634
2019-12-23,-0.029741183593158582,-0.38816511572417034
2019-12-24,-0.0026518992278293796,-0.3897876401813405
2019-12-25,-0.02181903495737869,-0.40310188499164834
2019-12-26,0.004237288135593209,-0.4005726556907655
2019-12-27,0.005174747233500643,-0.3974707706991166
2019-12-28,0.01766196736892134,-0.38682891911238315
2019-12-29,0.0512102109113548,-0.35542829873538495
2019-12-30,-0.026356703931294856,-0.3724170842281075
2019-12-31,-0.0171850049425899,-0.3832020997375324
2020-01-01,0.009825918762089048,-0.3771414936769263
2020-01-02,-0.025283481458780344,-0.39288952517298936
2020-01-03,0.05290048734475694,-0.3607730851825337
2020-01-04,0.0005225830533783782,-0.3604390360295867
2020-01-05,0.009028503208476257,-0.3546647578143637
2020-01-06,0.06470457738667457,-0.31290861369601486
2020-01-07,-0.007570495902208707,-0.3181102362204721
2020-01-08,-0.013996780740429648,-0.3276544977332375
2020-01-09,-0.019944637660586073,-0.3410641851586729
2020-01-10,0.045191193511007866,-0.3112860892388448
2020-01-11,-0.010947893569844713,-0.3188260558339294
2020-01-12,0.023329129886506816,-0.30293486041517503
2020-01-13,-0.014855891011158917,-0.31329038415652544
2020-01-14,0.15621959694232102,-0.2060128847530417
2020-01-15,-0.0028248587570621764,-0.20825578620854157
2020-01-16,-0.008920499065758536,-0.21531853972798798
