open_time,return,cumulative_return
2019-09-23,,
2019-09-24,-0.20138137805792122,-0.20138137805792122
2019-09-25,0.011949229945513506,-0.19183850050556617
2019-09-26,-0.05247989443019707,-0.23425073068158386
2019-09-27,0.025075383816950403,-0.21504927384587524
2019-09-28,0.008183903920839786,-0.20862531252043648
2019-09-29,-0.03428789371642882,-0.23575988369460787
2019-09-30,0.04094233186985341,-0.20447011122457714
2019-10-01,0.0016377789441068824,-0.20316720912333308
2019-10-02,0.0014015151515152091,-0.2020504358936953
2019-10-03,-0.01431705564171426,-0.21347472420228697
2019-10-04,-0.001675716816649686,-0.21479271783366127
2019-10-05,0.00418351068941436,-0.21150779477531245
2019-10-06,-0.038241186153041395,-0.24166067197553187
2019-10-07,0.06218987979940027,-0.19449964031853217
2019-10-08,-6.245199003274138e-05,-0.19454994541896642
2019-10-09,0.10852960096931552,-0.10713477239457347
2019-10-10,-0.011442898191447393,-0.11735173829274592
2019-10-11,-0.054930211616389,-0.16583579409116334
2019-10-12,0.037594755790882894,-0.13447559448052482
2019-10-13,0.060724768242713,-0.0819168255469428
2019-10-14,0.011698437833898678,-0.07117668660425536
2019-10-15,0.005578483302462134,-0.0659952612595397
2019-10-16,-0.04463343171682799,-0.10768309798930575
2019-10-17,0.042727236851748396,-0.06955686237027647
2019-10-18,-0.014565311418685,-0.08310905642723176
2019-10-19,-0.002628027169082614,-0.08551867073802677
2019-10-20,0.01786706420151063,-0.06917957411702036
2019-10-21,-0.012230118626205821,-0.0805636183452646
2019-10-22,-0.0035727573151248526,-0.08384854140361353
2019-10-23,-0.08406042203174846,-0.16086061965822773
2019-10-24,0.013128709309993214,-0.14984380266315278
2019-10-25,0.10108284023668657,-0.06390759959152326
2019-10-26,0.017368593584583314,-0.04764899113121135
2019-10-27,0.018492987877347433,-0.030037175469221244
2019-10-28,0.03347751223964801,0.002434766861011406
2019-10-29,0.040176443135227835,0.042709030268578196
2019-10-30,-0.032758096653270674,0.008551867073802066
2019-10-31,-0.007476794006593845,0.0010111325187256437
2019-11-01,0.0037992240738133898,0.004814198111545931
2019-11-02,0.010643623838513472,0.01550906246384276
2019-11-03,-0.003527022341110686,0.011927339312932439
2019-11-04,0.026625836407202286,0.038870751105454016
2019-11-05,-0.0004503326650977524,0.03840291367141657
2019-11-06,0.001797297755558036,0.040269232897523155
2019-11-07,-0.012452125807574821,0.027315669535733944
2019-11-08,-0.03664729185131499,-0.010332667629171177
2019-11-09,0.0008336171359151212,-0.009507663982051495
2019-11-10,0.03932512938236754,0.0294435752840978
2019-11-11,-0.017953479280688023,0.010961481384597294
2019-11-12,0.04236537523760253,0.0537912438942183
2019-11-13,0.020130800076379574,0.07500490474729204
2019-11-14,-0.003944837784339628,0.07076418478069457
2019-11-15,-0.04721076418577985,0.020212589354434485
2019-11-16,-0.004620201671556301,0.015499001443756377
2019-11-17,-0.0027245526779877682,0.0127322209198788
2019-11-18,-0.05112309877904608,-0.03904178844693085
2019-11-19,-0.03382262100447064,-0.0715439138374242
2019-11-20,-0.019537832200037797,-0.08968393305397249
2019-11-21,-0.07272365563470173,-0.15588544522529146
2019-11-22,-0.07495277087467755,-0.21915417004130067
2019-11-23,0.045064488281300275,-0.18396575228762468
2019-11-24,-0.0757688774912616,-0.24579575123121744
2019-11-25,0.012512839667569331,-0.23635851438977407
2019-11-26,0.011343724061606553,-0.22769597609501635
2019-11-27,0.045751804278158614,-0.19236167355008116
2019-11-28,-0.0325510127812243,-0.2186511190369591
2019-11-29,0.042730585493362394,-0.1852636238788249
2019-11-30,-0.02987793206922751,-0.20960626197890198
2019-12-01,-0.016038696537678088,-0.22228314728830345
2019-12-02,-0.020142302716688265,-0.23794815556349247
2019-12-03,0.00637682690149588,-0.23308868286155515
2019-12-04,-0.008435441975179092,-0.23955791877738464
2019-12-05,0.03359882513263557,-0.21400795826688856
2019-12-06,0.0018112579602547196,-0.21258432392460258
2019-12-07,-0.005423949708678322,-0.21685522695146042
2019-12-08,0.0019977003963282947,-0.21529073832795897
2019-12-09,-0.01727674850951988,-0.2288479628949579
2019-12-10,-0.03399328092892784,-0.25506195073118454
2019-12-11,-0.0017962777882822856,-0.2564000664027325
2019-12-12,-0.003964334519476642,-0.25934794528817273
2019-12-13,0.008673386220386714,-0.2529239839627341
2019-12-14,-0.031816253560390306,-0.27669314391786193
2019-12-15,-0.0005702998942858084,-0.2771056457414218
2019-12-16,-0.06385436528371213,-0.32326560589978226
2019-12-17,-0.08012577494313367,-0.3774894736577342
2019-12-18,0.09753771808609502,-0.3167712174337357
2019-12-19,-0.01723642842943074,-0.3285476414453662
2019-12-20,0.011417782972219737,-0.3208811441392043
2019-12-21,-0.014992592592592668,-0.3310628964670729
2019-12-22,0.03487847431115387,-0.307731390885722
2019-12-23,-0.03164648945601456,-0.3296392621247869
2019-12-24,0.0016434162045340095,-0.32853758042527936
2019-12-25,-0.01977104841247246,-0.34181309642984703
2019-12-26,0.0042647834361313475,-0.3390060718256225
2019-12-27,0.009931733601223902,-0.33244125621896803
2019-12-28,0.03091136531476546,-0.3118061040208866
2019-12-29,0.031453758662027376,-0.2901598193040792
2019-12-30,-0.01643433706336328,-0.3018255720947547
2019-12-31,-0.012890163414704503,-0.3108251545624211
2020-01-01,-0.0003284695508726232,-0.3110515275143747
2020-01-02,-0.04913328562875119,-0.34490182959650273
2020-01-03,0.04612017661739287,-0.31468858627576246
2020-01-04,0.012574230534900144,-0.3060713225713956
2020-01-05,0.01757234819926934,-0.2938773662261617
2020-01-06,0.06383933660093466,-0.2487989657271351
2020-01-07,0.005712219327792978,-0.24450794066010362
2020-01-08,-0.029883741060846236,-0.2670848697349426
2020-01-09,-0.010494598267602018,-0.27477651959132154
2020-01-10,0.04340165782263372,-0.24330061824968452
2020-01-11,-0.006069590884312026,-0.24789347391932082
2020-01-12,0.02325612504932817,-0.23040239049837274
2020-01-13,-0.007412442968637634,-0.2361069888876034
2020-01-14,0.09650844243078782,-0.16238486420138154
2020-01-15,0.06100043842000624,-0.1112899736904327
2020-01-16,-0.03474958112575288,-0.14217227484694694
2020-01-17,0.061703562527488875,-0.089241248170152
2020-01-18,-0.016979016498478328,-0.10470503604360448
2020-01-19,-0.026762486444572908,-0.12866535538038193
2020-01-20,-0.001056520986086218,-0.12958593871832658
2020-01-21,0.04704468088795388,-0.08863758696494228
2020-01-22,-0.01669178161585727,-0.10384984933622421
2020-01-23,-0.041129878805229336,-0.14070839642431332
2020-01-24,-0.0031847133757962887,-0.1434449938879303
2020-01-25,-0.00525042285284727,-0.14794226986674186
2020-01-26,0.030972145142816654,-0.12155221417899564
2020-01-27,0.012713029136888432,-0.11038448188261807
2020-01-28,0.020752753839542226,-0.09192251002329122
2020-01-29,-0.006536889105554278,-0.097858511874519
2020-01-30,0.03651845160426914,-0.06491370160020526
2020-01-31,-0.0250641532576944,-0.08835084789246783
2020-02-01,0.006351255904295305,-0.08256073083249904
2020-02-02,0.010785469499657196,-0.07266571757710516
2020-02-03,0.001665382821060879,-0.07112135099377725
2020-02-04,-0.017118966254894397,-0.0870227932410067
2020-02-05,0.06145860883364174,-0.030912484216774838
2020-02-06,0.07209746576551312,0.03895626977619249
2020-02-07,0.0691808977828996,0.11083219727648186
2020-02-08,-0.012390238158854205,0.09706872179770287
2020-02-09,0.11343387609304711,0.2215134792516611
2020-02-10,0.0340580098096952,0.263115797310689
2020-02-11,0.02293192507895525,0.29208147414066254
2020-02-12,0.029772356520757493,0.33054978444264416
2020-02-13,-0.03667730324844232,0.2817488065114917
2020-02-14,0.032194509311407105,0.3230140803976109
2020-02-15,-0.0806127803253257,0.21636223696720558
2020-02-16,-0.03408644441411601,0.174900773189393
2020-02-17,0.005056624777889596,0.1808418055506642
2020-02-18,0.026370049758025926,0.2119806627193923
2020-02-19,-0.07146592729717849,0.12536534079190198
2020-02-20,-0.003629731614425924,0.12128056663665032
2020-02-21,-0.007438446629818407,0.11293998098467095
2020-02-22,-0.006802628843146308,0.10536906336933383
2020-02-23,0.03748185297611206,0.14680034408688591
2020-02-24,-0.032697428159091824,0.10930292222328308
2020-02-25,-0.0795909575312338,0.0210124404513361
2020-02-26,-0.07630909915058826,-0.056900099101048984
2020-02-27,0.021592097121764908,-0.03653659444531199
2020-02-28,-0.008797853010588885,-0.04501300386846352
2020-02-29,0.014190972350254683,-0.03146080981150812
2020-03-01,-0.016984101426768317,-0.04791057765346951
2020-03-02,0.05092384671066186,0.0005734781449477921
2020-03-03,-0.011483099632480509,-0.010916206794208239
2020-03-04,0.016163403978292967,0.005070754123759347
2020-03-05,0.040836857779223745,0.04611468556796838
2020-03-06,0.02640006924608329,0.07373218570630735
2020-03-07,-0.059312981390903574,0.01004592855669495
2020-03-08,-0.16005757430870982,-0.15161957270847803
2020-03-09,-0.016098715067567104,-0.16527740747634512
2020-03-10,0.014885615794421714,-0.1528520476691143
2020-03-11,-0.02055795061816368,-0.17026767343941118
2020-03-12,-0.43968715896689703,-0.5350903228078301
2020-03-13,0.15711225086022207,-0.46204731697746904
2020-03-14,-0.04842058014924533,-0.48809529798226303
2020-03-15,0.030512971698113178,-0.47247556429746473
2020-03-16,-0.10652744004195858,-0.5286713919924346
2020-03-17,0.09690054859436037,-0.4829993913082853
2020-03-18,0.006412189972074378,-0.4796842851896759
2020-03-19,0.18427565937040757,-0.38380276376221845
2020-03-20,-0.030581589001730802,-0.4026470543848447
2020-03-21,0.017449008808717803,-0.3922238375748923
2020-03-22,-0.07791057623863995,-0.4395760286135417
2020-03-23,0.09190790359499146,-0.3880686362790329
2020-03-24,0.01960639242379414,-0.3760708698254921
2020-03-25,-0.006732296479049271,-0.38027134571174226
2020-03-26,0.0677224540156176,-0.33830180041954516
2020-03-27,-0.06307730904612396,-0.38003994224974535
2020-03-28,-0.011603375527426185,-0.38723357161182637
2020-03-29,-0.07052787127493632,-0.43045068339479
2020-03-30,0.07102164830991264,-0.3900003521357036
2020-03-31,0.036458848754741924,-0.3677604672337734
2020-04-01,0.012261200977077058,-0.3600084512568734
2020-04-02,0.023588687491157057,-0.3449118906165902
2020-04-03,0.02443500764073936,-0.3289048076584491
2020-04-04,0.031378134252838974,-0.30784709261672116
2020-04-05,-0.003677566119877018,-0.31039253069868833
2020-04-06,0.10958164642375157,-0.23482420882653388
2020-04-07,-0.0318065572261631,-0.2591618164165673
2020-04-08,0.024798158471911913,-0.24079039373802202
2020-04-09,-0.005168266841592661,-0.24471419157188445
2020-04-10,-0.08802392417793925,-0.31119741230563447
2020-04-11,0.008961110096768365,-0.30502497648236626
2020-04-12,0.03265244078985452,-0.282332345676529
2020-04-13,0.05313921619480877,-0.24419604903741277
2020-04-14,0.03879689039162959,-0.21487320599435666
2020-04-15,-0.0659947588628399,-0.2666874594415136
2020-04-16,0.0771747854540965,-0.21009422145311396
2020-04-17,-0.004368786738248587,-0.21354515134289553
2020-04-18,0.05890480180635427,-0.16721918435310246
2020-04-19,-0.027086127118746472,-0.18977599138776768
2020-04-20,-0.06979299896934099,-0.2463239547857765
2020-04-21,0.009424579998798643,-0.23922087460447683
2020-04-22,0.03987225010414397,-0.20888689904269464
2020-04-23,0.019731278177320677,-0.19327722637798328
2020-04-24,-0.009010638165197205,-0.2005463133907156
2020-04-25,0.02264017971193244,-0.1824465382545145
2020-04-26,0.007962145964471867,-0.17593705825833772
2020-04-27,0.001788624834414776,-0.1744631188156177
2020-04-28,-0.0033819604402032244,-0.17725505188971202
2020-04-29,0.0633074698412115,-0.12516915090021086
2020-04-30,-0.02554843161496212,-0.14751970702309603
2020-05-01,0.0303489867934994,-0.1216477938698215
2020-05-02,0.0031041493657113506,-0.11892125742629134
2020-05-03,-0.0249618891559662,-0.14091464733609438
2020-05-04,-0.007729468599033895,-0.14755492059340003
2020-05-05,-0.005387861084063639,-0.15214777626303644
2020-05-06,-0.03306000878119386,-0.1801777782249352
2020-05-07,0.04331472050070562,-0.14466740782848075
2020-05-08,0.009857142016949982,-0.13623627299572016
2020-05-09,-0.022014501616143933,-0.15525160095982238
2020-05-10,-0.08461515557540567,-0.22673011816668187
2020-05-11,-0.015678263811184312,-0.238853647371308
2020-05-12,0.04539145836913283,-0.2043041043931454
2020-05-13,0.02335402784275553,-0.18572140029277662
2020-05-14,0.013480119603627605,-0.17474482737804886
2020-05-15,-0.04262724779030791,-0.20992318411163813
2020-05-16,0.0231699319355394,-0.1916171580636571
2020-05-17,0.014860357445113603,-0.1796043000799863
2020-05-18,0.019186431532216774,-0.16386383415414585
2020-05-19,0.03541840890905035,-0.13424922152857188
2020-05-20,-0.017327135386403292,-0.14925020247803034
2020-05-21,-0.049024941165340175,-0.19095816124796994
2020-05-22,0.030013617116529057,-0.1666758892684138
2020-05-23,-0.006374732876960332,-0.17198810787425822
2020-05-24,-0.03089952490309733,-0.1975732819550583
2020-05-25,0.026574803149606252,-0.17624894988102935
2020-05-26,-0.011059474445957673,-0.18535920356965085
2020-05-27,0.015215511917994418,-0.17296402682268042
2020-05-28,0.03474368020242813,-0.14422975345470368
2020-05-29,1.7635025511886226e-05,-0.14421466192457355
2020-05-30,0.04346369306191544,-0.10701907066357563
2020-05-31,-0.044396748407158904,-0.14666452031571586
2020-06-01,0.05544944350122627,-0.09934754284737035
2020-06-02,-0.036947463666931024,-0.13262436678454925
2020-06-03,0.016511718274244247,-0.1183025046909515
2020-06-04,7.417127859876693e-05,-0.11823710806038712
2020-06-05,0.008757266819942489,-0.11051527514374782
2020-06-06,-0.0073748147813004206,-0.11707506024035863
2020-06-07,-0.008073430039768903,-0.12420329297187527
2020-06-08,-0.001740409082293226,-0.12572753751502952
2020-06-09,-0.0005005926556728157,-0.12616519188880648
2020-06-10,0.0014104209962753078,-0.1249327169281702
2020-06-11,-0.06475349521707141,-0.18159638205717765
2020-06-12,0.02237411487018104,-0.1632853254991532
2020-06-13,0.010731807031888696,-0.15430586507166055
2020-06-14,-0.01319945512839571,-0.1654685668579946
2020-06-15,-0.010205311825623564,-0.17398522036149333
2020-06-16,-0.0003045048446722598,-0.1742367458636641
2020-06-17,-0.0011635628171621226,-0.17519757328195595
2020-06-18,-0.012496950475725965,-0.18550508836090995
2020-06-19,-0.01568763085892866,-0.1982825838711797
2020-06-20,0.005628376555333325,-0.1937702163622378
2020-06-21,-0.003987071654978025,-0.19698471227997894
2020-06-22,0.033696884651285286,-0.16992559875645874
2020-06-23,-0.009775283622612263,-0.1780398114564844
2020-06-24,-0.019963891183940707,-0.19444933521809848
2020-06-25,-0.00849294024342273,-0.20129082887714067
2020-06-26,-0.008786128623884393,-0.2083083903877022
2020-06-27,-0.03896986872370989,-0.2391605084839561
2020-06-28,0.015524480148104036,-0.22734887090202172
2020-06-29,0.007038081162553,-0.22191088954509197
2020-06-30,-0.005004073082741756,-0.2258045043186938
2020-07-01,0.02739441195581538,-0.20459587397566348
2020-07-02,-0.028883857421133863,-0.22757021334393202
2020-07-03,-0.0035298178431640848,-0.23029674978746206
2020-07-04,0.01295365571509799,-0.22032627888141687
2020-07-05,-0.0023227454851635354,-0.22213726249704568
2020-07-06,0.0560438210167562,-0.17854286246082607
2020-07-07,0.02730640864692746,-0.15611181817724606
2020-07-08,0.029662481967642984,-0.13108000020122157
2020-07-09,-0.029421640710936114,-0.15664505224184788
2020-07-10,0.028864048482534654,-0.13230241414177113
2020-07-11,0.020894328268217466,-0.11417245594530945
2020-07-12,0.040223520793226,-0.07854135330781331
2020-07-13,0.00446023999039169,-0.07443142660234459
2020-07-14,-0.017163883016017012,-0.09031777731944368
2020-07-15,-0.02621755984803653,-0.11416742543526603
2020-07-16,-0.025679758308157163,-0.13691539185158097
2020-07-17,-0.005793553651570749,-0.14191571883473375
2020-07-18,0.006478050839508365,-0.1363570052367622
2020-07-19,0.0492832637274947,-0.09379385975944221
2020-07-20,-0.028966037903431663,-0.12004306116597274
2020-07-21,0.013571608241293331,-0.10810063032290962
2020-07-22,0.020626290200679076,-0.08970405509414725
2020-07-23,0.03576027189080144,-0.057151624603219986
2020-07-24,0.022382166828508243,-0.036048634971101334
2020-07-25,0.03326879621753376,-0.003979133444341421
2020-07-26,-0.013808359764843847,-0.01773254790303347
